ClientID,Lat,Lon,ProductType,Kg
7197559743,4.618172,-74.133936,Dry,2
7197559761,4.864757,-74.08602399,Dry,5
7197559791,4.68963705,-74.03696878,Frozen,10
7197559791,4.68963705,-74.03696878,Chilled,59
7197559791,4.68963705,-74.03696878,Dry,244
7197559821,4.68044366,-74.0487737,Dry,51
7197559825,4.70344781,-74.04355978,Chilled,60
7197559825,4.70344781,-74.04355978,Dry,50
7197559869,4.68774506,-74.12691116,Chilled,6
7197559898,4.86330591,-74.03528482,Chilled,151
7197560018,4.66604234,-74.0499708,Chilled,30
7197560018,4.66604234,-74.0499708,Dry,21
7197560018,4.66604234,-74.0499708,Frozen,9
7197560064,4.69410984,-74.08554061,Chilled,16
7197560077,4.911600294,-74.04309115,Chilled,5
7197560079,4.62691304,-74.06473299,Chilled,13
7197560079,4.62691304,-74.06473299,Dry,26
7197560102,4.75348477,-74.04297197,Dry,39
7197560102,4.75348477,-74.04297197,Chilled,6
7197560102,4.75348477,-74.04297197,Frozen,12
7197560108,4.66316396,-74.13106049,Frozen,15
7197560108,4.66316396,-74.13106049,Dry,50
7197560117,4.77835699,-74.14022199,Chilled,8
7197560131,4.79670299,-74.210756,Dry,15
7197560171,4.68345451,-74.06397953,Dry,199
7197560217,4.79532739,-74.04693111,Chilled,43
7197560217,4.79532739,-74.04693111,Dry,134
7197560217,4.79532739,-74.04693111,Frozen,6
7197560233,4.58437094,-74.09972989,Frozen,6
7197560233,4.58437094,-74.09972989,Dry,3
7197560233,4.58437094,-74.09972989,Chilled,6
7197560314,4.68724864,-74.06633403,Dry,3
7197560325,4.63798501,-74.06508717,Chilled,17
7197560325,4.63798501,-74.06508717,Dry,301
7197560404,4.69253452,-74.05018525,Chilled,6
7197560409,4.78503725,-74.04228233,Chilled,14
7197560472,4.6905863,-74.06545933,Chilled,1
7197560472,4.6905863,-74.06545933,Dry,10
7197560483,4.6700843,-74.05326651,Dry,4
7197560483,4.6700843,-74.05326651,Chilled,3
7197560535,4.66773646,-74.0462143,Chilled,1
7197560535,4.66773646,-74.0462143,Dry,25
7197560551,4.63649732,-74.11534413,Dry,8
7197560584,4.701105,-74.14442099,Chilled,3
7197560584,4.701105,-74.14442099,Dry,1
7197560597,4.653702165,-74.05487522,Dry,2
7197560659,4.63653172,-74.0641335,Dry,320
7197560670,4.63270907,-74.13368745,Chilled,10
7197560670,4.63270907,-74.13368745,Dry,44
7197560702,4.78483899,-74.0943,Chilled,6
7197560702,4.78483899,-74.0943,Dry,5
7197560719,4.62691304,-74.06473299,Chilled,33
7197560719,4.62691304,-74.06473299,Dry,3
7197560725,4.65893846,-74.10465411,Chilled,144
7197560737,4.63242228,-74.11628296,Chilled,1
7197560759,4.61976762,-74.13822843,Chilled,600
7197560760,4.7299805,-74.03292477,Frozen,4
7197560760,4.7299805,-74.03292477,Dry,0
7197560775,4.72872245,-74.12709394,Dry,22
7197560775,4.72872245,-74.12709394,Chilled,100
7197560796,4.63121065,-74.16843151,Chilled,52
7197560802,4.61951999,-74.135092,Chilled,207
7197560833,4.71708566,-74.03266785,Chilled,15
7197560861,4.63242228,-74.11628296,Chilled,17
7197560861,4.63242228,-74.11628296,Dry,798
7197560908,4.69561173,-74.03029786,Chilled,34
7197560908,4.69561173,-74.03029786,Dry,182
7197560908,4.69561173,-74.03029786,Frozen,5
7197560970,4.60060107,-74.07067717,Dry,15
7197560970,4.60060107,-74.07067717,Chilled,6
7197560984,4.75733098,-74.13772299,Chilled,15
7197561014,4.62311663,-74.13645703,Chilled,47
7197561014,4.62311663,-74.13645703,Dry,8
7197561025,4.618101716,-74.08625881,Chilled,3
7197561025,4.618101716,-74.08625881,Frozen,5
7197561037,4.64381854,-74.17513545,Chilled,5
7197561037,4.64381854,-74.17513545,Dry,16
7197561067,4.714113285,-74.05853165,Dry,53
7197561096,4.68291132,-74.0567346,Chilled,9
7197561121,4.6914747,-74.0501554,Chilled,5
7197561121,4.6914747,-74.0501554,Dry,1
7197561132,4.58551855,-74.12555129,Chilled,2
7197561132,4.58551855,-74.12555129,Dry,7
7197561140,4.88388,-74.037345,Chilled,2
7197561140,4.88388,-74.037345,Dry,9
7197561207,4.68473084,-74.04706908,Dry,3
7197561207,4.68473084,-74.04706908,Chilled,3
7197561227,4.74497206,-74.10258214,Chilled,1
7197561227,4.74497206,-74.10258214,Dry,1
7197561241,4.86157899,-74.03473099,Chilled,5
7197561241,4.86157899,-74.03473099,Dry,2
7197561242,4.60434212,-74.08462378,Chilled,45
7197561242,4.60434212,-74.08462378,Dry,9
7197561256,4.73253231,-74.26255897,Dry,20
7197561263,4.89145499,-74.03749899,Chilled,6
7197561273,4.66833991,-74.05373876,Dry,6
7197561274,4.66833352,-74.05424447,Chilled,1
7197561369,4.65210069,-74.05482558,Chilled,42
7197561420,4.69896037,-74.04133649,Chilled,6
7197561513,4.62355844,-74.09992013,Dry,11
7197561521,4.70866337,-74.0416484,Frozen,5
7197561630,4.65403525,-74.04301231,Chilled,5
7197561630,4.65403525,-74.04301231,Dry,201
7197561630,4.65403525,-74.04301231,Frozen,5
7197561659,4.65388586,-74.07759137,Dry,90
7197561659,4.65388586,-74.07759137,Chilled,3
7197561701,4.7006267,-74.0438336,Dry,39
7197561835,4.67021097,-74.06950314,Chilled,62
7197561835,4.67021097,-74.06950314,Dry,260
7197561835,4.67021097,-74.06950314,Frozen,22
7197561923,4.8872,-73.9637,Chilled,8
7197561923,4.8872,-73.9637,Dry,69
7197561923,4.8872,-73.9637,Frozen,5
7197561975,4.65241852,-74.05586726,Dry,146
7197561975,4.65241852,-74.05586726,Chilled,53
7197562107,4.65020906,-74.12267316,Chilled,84
7197562107,4.65020906,-74.12267316,Dry,46
7197562107,4.65020906,-74.12267316,Frozen,14
7197562245,4.60934186,-74.06918197,Chilled,25
7197562245,4.60934186,-74.06918197,Dry,67
7197562245,4.60934186,-74.06918197,Frozen,21
7197562373,4.65253687,-74.10931626,Chilled,44
7197562373,4.65253687,-74.10931626,Dry,110
7197562419,4.69871929,-74.04944861,Dry,3
7197562419,4.69871929,-74.04944861,Frozen,10
7197562906,4.6398248,-74.11845672,Chilled,1
7197562906,4.6398248,-74.11845672,Dry,32
7197562934,4.62691304,-74.06473299,Chilled,18
7197562934,4.62691304,-74.06473299,Dry,79
7197562960,4.65766072,-74.0694965,Chilled,7
7197562969,4.65377413,-74.05217815,Chilled,23
7197562995,4.73777751,-74.08573726,Chilled,4
7197562995,4.73777751,-74.08573726,Dry,2
