ClientID,Lat,Lon,Kg,ProductType
10000029,52.0,26.0,6,Chilled
10000029,52.0,26.0,8,Dry
10000030,43.0,26.0,9,Chilled
10000030,43.0,26.0,14,Dry
10000031,31.0,76.0,19,Dry
10000031,31.0,76.0,5,Frozen
10000032,22.0,53.0,12,Chilled
10000032,22.0,53.0,17,Dry
10000033,26.0,29.0,27,Dry
10000034,50.0,40.0,9,Chilled
10000034,50.0,40.0,11,Dry
10000035,55.0,50.0,6,Dry
10000035,55.0,50.0,3,Chilled
10000035,55.0,50.0,1,Frozen
10000036,54.0,10.0,3,Chilled
10000036,54.0,10.0,10,Dry
10000037,60.0,15.0,14,Dry
10000038,47.0,66.0,20,Dry
10000038,47.0,66.0,7,Chilled
10000038,47.0,66.0,-1,Frozen
10000039,30.0,60.0,11,Dry
10000039,30.0,60.0,4,Chilled
10000039,30.0,60.0,1,Frozen
10000040,30.0,50.0,25,Dry
10000040,30.0,50.0,9,Chilled
10000040,30.0,50.0,0,Frozen
10000041,12.0,17.0,4,Chilled
10000041,12.0,17.0,12,Dry
10000042,15.0,14.0,9,Dry
10000042,15.0,14.0,3,Chilled
10000042,15.0,14.0,0,Frozen
10000043,16.0,19.0,18,Dry
10000044,21.0,48.0,17,Dry
10000045,50.0,30.0,21,Dry
10000046,51.0,42.0,12,Chilled
10000046,51.0,42.0,16,Dry
10000047,50.0,15.0,12,Dry
10000047,50.0,15.0,5,Chilled
10000047,50.0,15.0,3,Frozen
10000048,48.0,21.0,5,Chilled
10000048,48.0,21.0,16,Dry
10000049,12.0,38.0,4,Dry
10000049,12.0,38.0,2,Chilled
10000049,12.0,38.0,0,Frozen
10000050,37.0,52.0,7,Dry
10000051,49.0,49.0,6,Chilled
10000051,49.0,49.0,25,Dry
10000052,52.0,64.0,3,Chilled
10000052,52.0,64.0,14,Dry
10000053,20.0,26.0,5,Dry
10000053,20.0,26.0,3,Chilled
10000053,20.0,26.0,1,Frozen
10000054,40.0,30.0,21,Dry
10000055,21.0,47.0,7,Chilled
10000055,21.0,47.0,9,Dry
10000056,17.0,63.0,3,Chilled
10000056,17.0,63.0,17,Dry
10000057,31.0,62.0,7,Chilled
10000057,31.0,62.0,17,Dry
10000058,52.0,33.0,7,Dry
10000058,52.0,33.0,3,Chilled
10000058,52.0,33.0,2,Frozen
10000059,51.0,21.0,5,Dry
10000060,42.0,41.0,4,Chilled
10000060,42.0,41.0,16,Dry
10000061,31.0,32.0,12,Chilled
10000061,31.0,32.0,18,Dry
10000062,5.0,25.0,8,Chilled
10000062,5.0,25.0,16,Dry
10000063,12.0,42.0,5,Chilled
10000063,12.0,42.0,17,Dry
10000064,36.0,16.0,5,Chilled
10000064,36.0,16.0,6,Dry
10000065,52.0,41.0,15,Dry
10000066,27.0,23.0,2,Dry
10000066,27.0,23.0,2,Chilled
10000066,27.0,23.0,0,Frozen
10000067,17.0,33.0,33,Dry
10000067,17.0,33.0,8,Chilled
10000067,17.0,33.0,1,Frozen
10000068,13.0,13.0,9,Dry
10000069,57.0,58.0,20,Dry
10000069,57.0,58.0,6,Chilled
10000069,57.0,58.0,2,Frozen
10000070,62.0,42.0,5,Chilled
10000070,62.0,42.0,4,Dry
10000071,42.0,57.0,3,Chilled
10000071,42.0,57.0,6,Dry
10000072,16.0,57.0,4,Chilled
10000072,16.0,57.0,13,Dry
10000073,8.0,52.0,6,Dry
10000073,8.0,52.0,3,Chilled
10000073,8.0,52.0,1,Frozen
10000074,7.0,38.0,19,Dry
10000074,7.0,38.0,8,Chilled
10000074,7.0,38.0,1,Frozen
10000075,27.0,68.0,7,Dry
10000076,30.0,48.0,4,Chilled
10000076,30.0,48.0,12,Dry
10000077,43.0,67.0,11,Dry
10000077,43.0,67.0,3,Chilled
10000077,43.0,67.0,1,Frozen
10000078,58.0,48.0,2,Chilled
10000078,58.0,48.0,5,Dry
10000079,58.0,27.0,19,Dry
10000080,37.0,69.0,8,Dry
10000080,37.0,69.0,3,Chilled
10000080,37.0,69.0,1,Frozen
10000081,38.0,46.0,4,Chilled
10000081,38.0,46.0,9,Dry
10000082,46.0,10.0,15,Dry
10000082,46.0,10.0,4,Chilled
10000082,46.0,10.0,4,Frozen
10000083,61.0,33.0,9,Chilled
10000083,61.0,33.0,18,Dry
10000084,62.0,63.0,12,Dry
10000084,62.0,63.0,4,Chilled
10000084,62.0,63.0,1,Frozen
10000085,63.0,69.0,4,Dry
10000085,63.0,69.0,2,Chilled
10000085,63.0,69.0,0,Frozen
10000086,32.0,22.0,9,Dry
10000087,45.0,35.0,4,Chilled
10000087,45.0,35.0,12,Dry
10000088,59.0,15.0,4,Chilled
10000088,59.0,15.0,11,Dry
10000089,5.0,6.0,3,Chilled
10000089,5.0,6.0,5,Dry
10000090,10.0,17.0,22,Dry
10000090,10.0,17.0,5,Chilled
10000090,10.0,17.0,0,Frozen
10000091,21.0,10.0,13,Dry
10000092,5.0,64.0,7,Dry
10000092,5.0,64.0,3,Chilled
10000092,5.0,64.0,1,Frozen
10000093,30.0,15.0,7,Chilled
10000093,30.0,15.0,10,Dry
10000094,39.0,10.0,4,Chilled
10000094,39.0,10.0,7,Dry
10000095,32.0,39.0,3,Dry
10000095,32.0,39.0,2,Chilled
10000095,32.0,39.0,0,Frozen
10000096,25.0,32.0,19,Dry
10000096,25.0,32.0,8,Chilled
10000096,25.0,32.0,0,Frozen
10000097,25.0,55.0,11,Dry
10000097,25.0,55.0,4,Chilled
10000097,25.0,55.0,2,Frozen
10000098,48.0,28.0,18,Dry
10000099,56.0,37.0,5,Chilled
10000099,56.0,37.0,6,Dry
10000100,41.0,49.0,3,Chilled
10000100,41.0,49.0,8,Dry
10000101,35.0,17.0,5,Dry
10000101,35.0,17.0,2,Chilled
10000101,35.0,17.0,0,Frozen
10000102,55.0,45.0,13,Dry
10000103,55.0,20.0,5,Chilled
10000103,55.0,20.0,15,Dry
10000104,15.0,30.0,18,Dry
10000104,15.0,30.0,5,Chilled
10000104,15.0,30.0,4,Frozen
10000105,25.0,30.0,3,Dry
10000106,20.0,50.0,4,Dry
10000106,20.0,50.0,2,Chilled
10000106,20.0,50.0,0,Frozen
10000107,10.0,43.0,5,Chilled
10000107,10.0,43.0,5,Dry
10000108,55.0,60.0,13,Dry
10000108,55.0,60.0,4,Chilled
10000108,55.0,60.0,0,Frozen
10000109,30.0,60.0,11,Dry
10000109,30.0,60.0,3,Chilled
10000109,30.0,60.0,2,Frozen
10000110,20.0,65.0,7,Dry
10000110,20.0,65.0,4,Chilled
10000110,20.0,65.0,1,Frozen
10000111,50.0,35.0,19,Dry
10000112,30.0,25.0,23,Dry
10000113,15.0,10.0,6,Chilled
10000113,15.0,10.0,15,Dry
10000114,30.0,5.0,3,Chilled
10000114,30.0,5.0,6,Dry
10000115,10.0,20.0,6,Chilled
10000115,10.0,20.0,14,Dry
10000116,5.0,30.0,1,Dry
10000116,5.0,30.0,0,Frozen
10000117,20.0,40.0,8,Dry
10000117,20.0,40.0,4,Chilled
10000117,20.0,40.0,0,Frozen
10000118,15.0,60.0,7,Chilled
10000118,15.0,60.0,11,Dry
10000119,45.0,65.0,4,Chilled
10000119,45.0,65.0,6,Dry
10000120,45.0,20.0,8,Dry
10000120,45.0,20.0,4,Chilled
10000120,45.0,20.0,0,Frozen
10000121,45.0,10.0,15,Dry
10000121,45.0,10.0,4,Chilled
10000121,45.0,10.0,0,Frozen
10000122,55.0,5.0,21,Dry
10000122,55.0,5.0,8,Chilled
10000122,55.0,5.0,1,Frozen
10000123,65.0,35.0,2,Chilled
10000123,65.0,35.0,2,Dry
10000124,65.0,20.0,3,Chilled
10000124,65.0,20.0,4,Dry
10000125,45.0,30.0,4,Chilled
10000125,45.0,30.0,14,Dry
10000126,35.0,40.0,16,Dry
10000127,41.0,37.0,6,Chilled
10000127,41.0,37.0,11,Dry
10000128,64.0,42.0,9,Dry
10000129,40.0,60.0,5,Chilled
10000129,40.0,60.0,17,Dry
10000130,31.0,52.0,6,Chilled
10000130,31.0,52.0,22,Dry
10000131,35.0,69.0,23,Dry
10000132,53.0,52.0,8,Dry
10000132,53.0,52.0,3,Chilled
10000132,53.0,52.0,1,Frozen
10000133,65.0,55.0,9,Dry
10000133,65.0,55.0,4,Chilled
10000133,65.0,55.0,1,Frozen
10000134,63.0,65.0,5,Dry
10000134,63.0,65.0,3,Chilled
10000134,63.0,65.0,0,Frozen
10000135,2.0,60.0,3,Dry
10000135,2.0,60.0,2,Chilled
10000135,2.0,60.0,0,Frozen
10000136,20.0,20.0,6,Dry
10000136,20.0,20.0,3,Chilled
10000136,20.0,20.0,0,Frozen
10000137,5.0,5.0,7,Chilled
10000137,5.0,5.0,10,Dry
10000138,60.0,12.0,7,Chilled
10000138,60.0,12.0,25,Dry
10000139,40.0,25.0,3,Chilled
10000139,40.0,25.0,7,Dry
10000140,42.0,7.0,3,Chilled
10000140,42.0,7.0,3,Dry
10000141,24.0,12.0,3,Dry
10000141,24.0,12.0,2,Chilled
10000141,24.0,12.0,1,Frozen
10000142,23.0,3.0,4,Dry
10000142,23.0,3.0,3,Chilled
10000142,23.0,3.0,1,Frozen
10000143,11.0,14.0,7,Chilled
10000143,11.0,14.0,12,Dry
10000144,6.0,38.0,4,Chilled
10000144,6.0,38.0,13,Dry
10000145,2.0,48.0,1,Dry
10000146,8.0,56.0,11,Chilled
10000146,8.0,56.0,17,Dry
10000147,13.0,52.0,36,Dry
10000148,6.0,68.0,24,Dry
10000148,6.0,68.0,6,Chilled
10000148,6.0,68.0,0,Frozen
10000149,47.0,47.0,10,Dry
10000149,47.0,47.0,4,Chilled
10000149,47.0,47.0,0,Frozen
10000150,49.0,58.0,7,Dry
10000150,49.0,58.0,4,Chilled
10000150,49.0,58.0,0,Frozen
10000151,27.0,43.0,9,Dry
10000152,37.0,31.0,4,Chilled
10000152,37.0,31.0,11,Dry
10000153,57.0,29.0,15,Dry
10000153,57.0,29.0,4,Chilled
10000153,57.0,29.0,0,Frozen
10000154,63.0,23.0,2,Chilled
10000154,63.0,23.0,1,Dry
10000155,53.0,12.0,4,Dry
10000155,53.0,12.0,2,Chilled
10000155,53.0,12.0,0,Frozen
10000156,32.0,12.0,5,Dry
10000156,32.0,12.0,2,Chilled
10000156,32.0,12.0,0,Frozen
10000157,36.0,26.0,18,Dry
10000158,21.0,24.0,28,Dry
10000159,17.0,34.0,3,Dry
10000160,12.0,24.0,8,Dry
10000160,12.0,24.0,3,Chilled
10000160,12.0,24.0,2,Frozen
10000161,24.0,58.0,15,Dry
10000161,24.0,58.0,4,Chilled
10000161,24.0,58.0,0,Frozen
10000162,27.0,69.0,8,Dry
10000162,27.0,69.0,3,Chilled
10000162,27.0,69.0,0,Frozen
10000163,15.0,77.0,5,Chilled
10000163,15.0,77.0,5,Dry
10000164,62.0,77.0,15,Dry
10000164,62.0,77.0,5,Chilled
10000164,62.0,77.0,1,Frozen
10000165,49.0,73.0,25,Dry
10000166,67.0,5.0,6,Chilled
10000166,67.0,5.0,20,Dry
10000167,56.0,39.0,25,Dry
10000167,56.0,39.0,9,Chilled
10000167,56.0,39.0,3,Frozen
10000168,37.0,47.0,3,Chilled
10000168,37.0,47.0,4,Dry
10000169,37.0,56.0,2,Chilled
10000169,37.0,56.0,4,Dry
10000170,57.0,68.0,7,Chilled
10000170,57.0,68.0,9,Dry
10000171,47.0,16.0,25,Dry
10000172,44.0,17.0,4,Chilled
10000172,44.0,17.0,6,Dry
10000173,46.0,13.0,8,Dry
10000174,49.0,11.0,14,Dry
10000174,49.0,11.0,4,Chilled
10000174,49.0,11.0,1,Frozen
10000175,49.0,42.0,13,Dry
10000176,53.0,43.0,14,Dry
10000177,61.0,52.0,1,Dry
10000177,61.0,52.0,2,Chilled
10000177,61.0,52.0,0,Frozen
10000178,57.0,48.0,17,Dry
10000178,57.0,48.0,7,Chilled
10000178,57.0,48.0,0,Frozen
10000179,56.0,37.0,4,Dry
10000179,56.0,37.0,2,Chilled
10000179,56.0,37.0,0,Frozen
10000180,55.0,54.0,21,Dry
10000180,55.0,54.0,7,Chilled
10000180,55.0,54.0,-1,Frozen
10000181,15.0,47.0,12,Dry
10000181,15.0,47.0,5,Chilled
10000181,15.0,47.0,0,Frozen
10000182,14.0,37.0,11,Dry
10000183,11.0,31.0,5,Dry
10000183,11.0,31.0,3,Chilled
10000183,11.0,31.0,0,Frozen
10000184,16.0,22.0,41,Dry
10000185,4.0,18.0,25,Dry
10000185,4.0,18.0,7,Chilled
10000185,4.0,18.0,3,Frozen
10000186,28.0,18.0,10,Chilled
10000186,28.0,18.0,17,Dry
10000187,26.0,52.0,5,Dry
10000187,26.0,52.0,3,Chilled
10000187,26.0,52.0,1,Frozen
10000188,26.0,35.0,15,Dry
10000189,31.0,67.0,3,Chilled
10000189,31.0,67.0,1,Dry
10000190,15.0,19.0,1,Dry
10000191,22.0,22.0,2,Dry
10000192,18.0,24.0,4,Chilled
10000192,18.0,24.0,19,Dry
10000193,26.0,27.0,18,Dry
10000193,26.0,27.0,7,Chilled
10000193,26.0,27.0,2,Frozen
10000194,25.0,24.0,8,Chilled
10000194,25.0,24.0,13,Dry
10000195,22.0,27.0,7,Dry
10000195,22.0,27.0,3,Chilled
10000195,22.0,27.0,2,Frozen
10000196,25.0,21.0,6,Chilled
10000196,25.0,21.0,7,Dry
10000197,19.0,21.0,10,Dry
10000198,20.0,26.0,4,Chilled
10000198,20.0,26.0,6,Dry
10000199,18.0,18.0,4,Chilled
10000199,18.0,18.0,14,Dry
